Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file
ALIVE,2016-1350,K:LCD-2016-1350*1,Sarracenia rubra,Sarracenia rubra,Sarracenia,Sarraceniaceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2011-1720,K:LCD-2011-1720*1,Bulbophyllum trifilum subsp. trifilum,Bulbophyllum trifilum subsp. trifilum,Bulbophyllum,Orchidaceae,,N - Natural Source and Progeny,Papua New Guinea,08-08-2024,TropicalNursery_Simplified.xlsx
ALIVE,1973-13048,K:LCD-1973-13048*1,Mesembryanthemum splendens,Phyllobolus splendens,Phyllobolus,Aizoaceae,,,,29-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,2002-2487,K:LCD-2002-2487*2,Oncidium isthmi,Oncidium isthmi,Oncidium,Orchidaceae,,,,22-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2018-92,K:LCD-2018-92*1,Maxillaria meleagris,Maxillaria meleagris,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-95,K:LCD-2010-95*1,Cylindropuntia imbricata,Cylindropuntia imbricata,Cylindropuntia,Cactaceae,,N - Natural Source and Progeny,United States,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2016-2267,K:LCD-2016-2267*1,Sarracenia flava,Sarracenia flava f. viridescens,Sarracenia,Sarraceniaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2009-2550,K:LCD-2009-2550*1,Orbea dummeri,Orbea dummeri,Orbea,Apocynaceae,,,,16-03-2011,TropicalNursery_Simplified.xlsx
ALIVE,2004-2923,K:LCD-2004-2923*1,Faucaria tigrina,Faucaria tigrina,Faucaria,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2005-2187,K:LCD-2005-2187*3,Nepenthes stenophylla,Nepenthes stenophylla,Nepenthes,Nepenthaceae,,,Malaysia,29-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-1247,K:LCD-2018-1247*1,Dischidia acuminata,Dischidia acuminata,Dischidia,Apocynaceae,,N - Natural Source and Progeny,,28-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2002-1828,K:LCD-2002-1828*1,Encyclia hanburyi,Encyclia hanburyi,Encyclia,Orchidaceae,,,,02-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2002-546,K:LCD-2002-546*1,Fouquieria columnaris,Fouquieria columnaris,Fouquieria,Fouquieriaceae,,,,07-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1999-3648,K:LCD-1999-3648*1,Leucostele nigripilis,Echinopsis coquimbana,Echinopsis,Cactaceae,,,,07-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2003-521,K:LCD-2003-521*1,,Disa Corinne Blanc gx,Disa,Orchidaceae,,,,18-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1989-2564,K:LCD-1989-2564*1,Peperomia dahlstedtii,Peperomia dahlstedtii,Peperomia,Piperaceae,,,,05-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2020-1323,K:LCD-2020-1323*1,Lonchitis hirsuta,Lonchitis hirsuta,Lonchitis,Lonchitidaceae,,N - Natural Source and Progeny,Costa Rica,24-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,2005-2719,K:LCD-2005-2719*1,,Phragmipedium Olaf Gruss gx,Phragmipedium,Orchidaceae,,,,13-06-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-936,K:LCD-2000-936*1,Ferocactus hamatacanthus,Ferocactus hamatacanthus,Ferocactus,Cactaceae,,,,24-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,1962-44015,K:LCD-1962-44015*1,Haworthiopsis × tortuosa,Haworthia × tortuosa,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2004-1775,K:LCD-2004-1775*1,Pinguicula moranensis,Pinguicula moranensis,Pinguicula,Lentibulariaceae,,,,04-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1997-6861,K:LCD-1997-6861*1,Tradescantia,Tradescantia,Tradescantia,Commelinaceae,,,,09-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,2014-1644,K:LCD-2014-1644*1,Tillandsia duratii,Tillandsia duratii,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2017-682,K:LCD-2017-682*1,Maxillaria fulgens,Maxillaria fulgens,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2011-1728,K:LCD-2011-1728*1,Cymbidium atropurpureum,Cymbidium atropurpureum,Cymbidium,Orchidaceae,,N - Natural Source and Progeny,Indonesia,30-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1986-8133,K:LCD-1986-8133*1,Phymatosorus scolopendria,Microsorum scolopendria,Microsorum,Polypodiaceae,,N - Natural Source and Progeny,Cameroon,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2009-105,K:LCD-2009-105*1,Parodia scopa,Parodia scopa,Parodia,Cactaceae,,,,14-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1991-1424,K:LCD-1991-1424*1,Coleocephalocereus buxbaumianus subsp. buxbaumianus,Coleocephalocereus buxbaumianus subsp. buxbaumianus,Coleocephalocereus,Cactaceae,,N - Natural Source and Progeny,Brazil,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1996-4412,K:LCD-1996-4412*2,Peperomia maypurensis,Peperomia maypurensis,Peperomia,Piperaceae,,N - Natural Source and Progeny,Venezuela,05-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,2013-1592,K:LCD-2013-1592*1,Coelogyne imbricata,Pholidota imbricata,Pholidota,Orchidaceae,,N - Natural Source and Progeny,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,1966-56806,K:LCD-1966-56806*1,Hoya pubicalyx,Hoya pubicalyx,Hoya,Apocynaceae,,,,07-10-2022,TropicalNursery_Simplified.xlsx
ALIVE,2020-480,K:LCD-2020-480*1,Pinguicula vulgaris,Pinguicula vulgaris,Pinguicula,Lentibulariaceae,,N - Natural Source and Progeny,United Kingdom,04-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1998-3721,K:LCD-1998-3721*1,Dracaena hallii,Sansevieria hallii,Sansevieria,Asparagaceae,,,,29-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,1985-4219,K:LCD-1985-4219*1,Aloe parvidens,Aloe parvidens,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2006-1014,K:LCD-2006-1014*2,Cymbidium tracyanum,Cymbidium tracyanum,Cymbidium,Orchidaceae,,,,08-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1969-51201,K:LCD-1969-51201*1,Euphorbia antisyphilitica,Euphorbia antisyphilitica,Euphorbia,Euphorbiaceae,,,,07-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-6510,K:LCD-1997-6510*1,Austrocylindropuntia pachypus,Austrocylindropuntia pachypus,Austrocylindropuntia,Cactaceae,,N - Natural Source and Progeny,Bolivia,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1997-6438,K:LCD-1997-6438*2,,Euphorbia grandicornis 'Crest',Euphorbia,Euphorbiaceae,,N - Natural Source and Progeny,South Africa,06-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-13967,K:LCD-1973-13967*1,Turraea obtusifolia,Turraea obtusifolia,Turraea,Meliaceae,,,,05-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2019-1171,K:LCD-2019-1171*1,Raphionacme,Raphionacme,Raphionacme,Apocynaceae,,N - Natural Source and Progeny,,13-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1993-1529,K:LCD-1993-1529*3,Catharanthus roseus,Catharanthus roseus,Catharanthus,Apocynaceae,,N - Natural Source and Progeny,Madagascar,12-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1966-66201,K:LCD-1966-66201*1,Hoya pubicalyx,Hoya pubicalyx,Hoya,Apocynaceae,,,,22-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1981-1006,K:LCD-1981-1006*1,Aloe hildebrandtii,Aloe hildebrandtii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Somalia,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1942-9131,K:LCD-1942-9131*1,Dendrobium kingianum,Dendrobium kingianum,Dendrobium,Orchidaceae,,,,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,2010-566,K:LCD-2010-566*1,,Guzmania 'Voila',Guzmania,Bromeliaceae,,,,14-02-2023,TropicalNursery_Simplified.xlsx
ALIVE,1998-3217,K:LCD-1998-3217*1,Acharagma roseanum,Acharagma roseanum,Acharagma,Cactaceae,,,,10-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2011-1481,K:LCD-2011-1481*1,Kumara plicatilis,Kumara plicatilis,Kumara,Asphodelaceae,,,,05-09-2023,TropicalNursery_Simplified.xlsx
ALIVE,2008-2045,K:LCD-2008-2045*1,Brunsvigia herrei,Brunsvigia herrei,Brunsvigia,Amaryllidaceae,,,,07-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-3458,K:LCD-1973-3458*1,Haworthiopsis coarctata var. coarctata,Haworthia greenii,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2017-2271,K:LCD-2017-2271*1,Maxillaria densifolia,Maxillaria densifolia,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1974-2461,K:LCD-1974-2461*1,Haworthiopsis coarctata,Haworthia coarctata,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1982-1969,K:LCD-1982-1969*1,Cryptanthus beuckeri,Cryptanthus beuckeri,Cryptanthus,Bromeliaceae,,N - Natural Source and Progeny,Brazil,21-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2017-1930,K:LCD-2017-1930*1,Maxillaria minus,Maxillaria minus,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2007-2136,K:LCD-2007-2136*1,Braunsia vanrensburgii,Braunsia vanrensburgii,Braunsia,Aizoaceae,,N - Natural Source and Progeny,,28-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,1977-743,K:LCD-1977-743*1,Anthurium harrisii,Anthurium harrisii,Anthurium,Araceae,,N - Natural Source and Progeny,Brazil,08-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1974-4146,K:LCD-1974-4146*1,Aloe gilbertii,Aloe gilbertii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Ethiopia,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,1977-919,K:LCD-1977-919*3,Pilosocereus pachycladus subsp. pernambucoensis,Pilosocereus pachycladus subsp. pernambucoensis,Pilosocereus,Cactaceae,,N - Natural Source and Progeny,Brazil,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1942-9128,K:LCD-1942-9128*1,Miltonia moreliana,Miltonia spectabilis var. moreliana,Miltonia,Orchidaceae,,,,14-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2000-4205,K:LCD-2000-4205*1,Basella alba,Basella alba,Basella,Basellaceae,,,,15-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,1996-1389,K:LCD-1996-1389*1,Strombocactus disciformis,Strombocactus disciformis,Strombocactus,Cactaceae,,,,20-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,2001-3049,K:LCD-2001-3049*1,Adromischus triflorus,Adromischus triflorus,Adromischus,Crassulaceae,,N - Natural Source and Progeny,South Africa,29-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1974-4185,K:LCD-1974-4185*1,Aloe gilbertii,Aloe gilbertii,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Ethiopia,25-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-2584,K:LCD-2009-2584*1,Cleistocactus morawetzianus,Cleistocactus morawetzianus,Cleistocactus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-2392,K:LCD-1973-2392*1,Peperomia glabella var. glabella,Peperomia glabella var. glabella,Peperomia,Piperaceae,,N - Natural Source and Progeny,Trinidad and Tobago,05-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,1981-1107,K:LCD-1981-1107*1,Kleinia pendula,Kleinia pendula,Kleinia,Asteraceae,,N - Natural Source and Progeny,Somalia,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1999-3063,K:LCD-1999-3063*1,Phymatarum borneense,Phymatarum borneense,Phymatarum,Araceae,,,Malaysia,08-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,2019-2885,K:LCD-2019-2885*1,Gyrocarpus americanus,Gyrocarpus americanus,Gyrocarpus,Hernandiaceae,,N - Natural Source and Progeny,Australia,20-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,1992-2038,K:LCD-1992-2038*1,Wercklea flavovirens,Wercklea flavovirens,Wercklea,Malvaceae,,N - Natural Source and Progeny,Jamaica,23-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-3102,K:LCD-2009-3102*1,Melocactus curvispinus subsp. caesius,Melocactus curvispinus subsp. caesius,Melocactus,Cactaceae,,,,22-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-489,K:LCD-2020-489*1,Tylecodon bayeri,Tylecodon bayeri,Tylecodon,Crassulaceae,,N - Natural Source and Progeny,,24-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,2009-3489,K:LCD-2009-3489*1,Myrtillocactus geometrizans,Myrtillocactus geometrizans,Myrtillocactus,Cactaceae,,,,15-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1968-60617,K:LCD-1968-60617*2,Alluaudia humbertii,Alluaudia humbertii,Alluaudia,Didiereaceae,,N - Natural Source and Progeny,Madagascar,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1977-3885,K:LCD-1977-3885*1,Dracaena suffruticosa,Sansevieria suffruticosa,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Kenya,02-02-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-6146,K:LCD-1973-6146*3,Aloe millotii,Aloe millotii,Aloe,Asphodelaceae,,,,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2000-381,K:LCD-2000-381*1,,Odontoglossum Lord Southwark gx,Odontoglossum,Orchidaceae,,,,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,2002-2243,K:LCD-2002-2243*1,Cattleya maxima,Cattleya maxima f. alba,Cattleya,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2002-1329,K:LCD-2002-1329*1,Drosera capensis,Drosera capensis,Drosera,Droseraceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2001-3215,K:LCD-2001-3215*1,,Musa basjoo 'Sakhalin',Musa,Musaceae,,,,06-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,1975-5029,K:LCD-1975-5029*2,Delonix regia,Delonix regia,Delonix,Fabaceae,,,,05-06-2023,TropicalNursery_Simplified.xlsx
ALIVE,1986-1093,K:LCD-1986-1093*1,Pereskiopsis diguetii,Pereskiopsis diguetii,Pereskiopsis,Cactaceae,,,,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2018-55,K:LCD-2018-55*1,Pelargonium carnosum,Pelargonium parviflorum,Pelargonium,Geraniaceae,,N - Natural Source and Progeny,,06-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1954-15901,K:LCD-1954-15901*2,Stenochlaena tenuifolia,Stenochlaena tenuifolia,Stenochlaena,Aspleniaceae,,N - Natural Source and Progeny,Kenya,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2003-552,K:LCD-2003-552*1,Stenoglottis woodii,Stenoglottis woodii,Stenoglottis,Orchidaceae,,,,27-02-2023,TropicalNursery_Simplified.xlsx
ALIVE,2007-1779,K:LCD-2007-1779*1,,Nymphaea 'Julia Russo',Nymphaea,Nymphaeaceae,,,,14-09-2007,TropicalNursery_Simplified.xlsx
ALIVE,2003-134,K:LCD-2003-134*1,Pleurothallis ruscifolia,Pleurothallis ruscifolia,Pleurothallis,Orchidaceae,,,,08-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1999-2677,K:LCD-1999-2677*1,Restrepia,Restrepia,Restrepia,Orchidaceae,,,Ecuador,19-10-2021,TropicalNursery_Simplified.xlsx
ALIVE,1999-3218,K:LCD-1999-3218*1,Agave guadalajarana,Agave guadalajarana,Agave,Asparagaceae,,,,04-11-2024,TropicalNursery_Simplified.xlsx
ALIVE,2011-817,K:LCD-2011-817*1,Passiflora quadrangularis,Passiflora macrocarpa,Passiflora,Passifloraceae,,,,20-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2017-86,K:LCD-2017-86*1,Aristolochia veracruzana,Aristolochia veracruzana,Aristolochia,Aristolochiaceae,,N - Natural Source and Progeny,,23-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2014-2354,K:LCD-2014-2354*1,Drosera aliciae,Drosera aliciae,Drosera,Droseraceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2021-128,K:LCD-2021-128*1,Schwantesia,Schwantesia,Schwantesia,Aizoaceae,,N - Natural Source and Progeny,South Africa,21-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1943-12244,K:LCD-1943-12244*1,Haworthia cymbiformis var. cymbiformis,Haworthia planifolia,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2011-352,K:LCD-2011-352*1,Lithops olivacea,Lithops olivacea var. nebrownii,Lithops,Aizoaceae,,,,21-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1959-70408,K:LCD-1959-70408*1,Decarya madagascariensis,Decarya madagascariensis,Decarya,Didiereaceae,,,,20-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1999-2291,K:LCD-1999-2291*2,Acrodon subulatus,Acrodon subulatus,Acrodon,Aizoaceae,,,,12-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1993-2152,K:LCD-1993-2152*1,Haworthia mirabilis var. triebneriana,Haworthia triebneriana,Haworthia,Asphodelaceae,,,,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,1989-226,K:LCD-1989-226*1,Drosera helodes,Drosera helodes,Drosera,Droseraceae,,,,05-07-2022,TropicalNursery_Simplified.xlsx
ALIVE,2002-652,K:LCD-2002-652*1,Thelocactus bicolor subsp. flavidispinus,Thelocactus bicolor subsp. flavidispinus,Thelocactus,Cactaceae,,,,11-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,2017-603,K:LCD-2017-603*1,Maxillaria uniflora,Maxillaria laevilabris,Maxillaria,Orchidaceae,,,,04-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1985-681,K:LCD-1985-681*2,Hibiscus arnottianus subsp. arnottianus,Hibiscus arnottianus subsp. arnottianus,Hibiscus,Malvaceae,,N - Natural Source and Progeny,United States,20-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1999-2199,K:LCD-1999-2199*1,Pilosocereus pachycladus,Pilosocereus pachycladus,Pilosocereus,Cactaceae,,,,19-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,1956-52405,K:LCD-1956-52405*4,Agave mitis,Agave mitis var. albidior,Agave,Asparagaceae,,,,22-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,2016-238,K:LCD-2016-238*1,Rebutia,Rebutia,Rebutia,Cactaceae,,,,17-08-2021,TropicalNursery_Simplified.xlsx
ALIVE,2003-1796,K:LCD-2003-1796*1,Aloe fosteri,Aloe fosteri,Aloe,Asphodelaceae,,,,24-08-2022,TropicalNursery_Simplified.xlsx
ALIVE,2003-2527,K:LCD-2003-2527*1,Aloe broomii var. tarkaensis,Aloe broomii var. tarkaensis,Aloe,Asphodelaceae,,,,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2014-1559,K:LCD-2014-1559*1,Tillandsia caerulea,Tillandsia caerulea,Tillandsia,Bromeliaceae,,,,16-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1982-5708,K:LCD-1982-5708*4,Streptocarpus ionanthus subsp. pendulus,Saintpaulia ionantha subsp. pendula,Saintpaulia,Gesneriaceae,,,Tanzania,03-05-2022,TropicalNursery_Simplified.xlsx
ALIVE,1979-3156,K:LCD-1979-3156*1,Ananas comosus,Ananas comosus,Ananas,Bromeliaceae,,N - Natural Source and Progeny,Guyana,16-03-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-250,K:LCD-2011-250*1,Mammillaria geminispina,Mammillaria geminispina subsp. leucocentra,Mammillaria,Cactaceae,,,,14-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,2003-2741,K:LCD-2003-2741*1,Nepenthes × ratcliffiana,Nepenthes × wrigleyana,Nepenthes,Nepenthaceae,,,,26-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1980-935,K:LCD-1980-935*1,Dracaena suffruticosa,Sansevieria suffruticosa,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Kenya,29-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,2007-2244,K:LCD-2007-2244*1,Loxanthocereus sulcifer,Cleistocactus sulcifer,Cleistocactus,Cactaceae,,,,24-05-2023,TropicalNursery_Simplified.xlsx
ALIVE,1983-4778,K:LCD-1983-4778*1,Stanhopea jenischiana,Stanhopea jenischiana,Stanhopea,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,2009-891,K:LCD-2009-891*1,Lithops dinteri,Lithops dorotheae,Lithops,Aizoaceae,,,,21-11-2023,TropicalNursery_Simplified.xlsx
ALIVE,1963-20101,K:LCD-1963-20101*3,Opuntia robusta,Opuntia robusta,Opuntia,Cactaceae,,,,28-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1986-8021,K:LCD-1986-8021*1,Gynochthodes canthoides,Morinda acutifolia,Morinda,Rubiaceae,,N - Natural Source and Progeny,Australia,17-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,1996-1712,K:LCD-1996-1712*1,Airampoa erectoclada,Tunilla erectoclada,Tunilla,Cactaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1990-1311,K:LCD-1990-1311*1,Aloe,Aloe,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Ethiopia,01-12-2021,TropicalNursery_Simplified.xlsx
ALIVE,2020-1028,K:LCD-2020-1028*1,Crassula,Crassula,Crassula,Crassulaceae,,N - Natural Source and Progeny,South Africa,14-08-2023,TropicalNursery_Simplified.xlsx
ALIVE,2011-1342,K:LCD-2011-1342*1,Leptotes bicolor,Leptotes bicolor,Leptotes,Orchidaceae,,,,12-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-5834,K:LCD-1997-5834*1,Steudnera kerrii,Steudnera kerrii,Steudnera,Araceae,,N - Natural Source and Progeny,Vietnam,11-04-2023,TropicalNursery_Simplified.xlsx
ALIVE,1985-3539,K:LCD-1985-3539*2,Delosperma,Delosperma,Delosperma,Aizoaceae,,,,19-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,1975-979,K:LCD-1975-979*1,Haworthia mirabilis,Haworthia mirabilis,Haworthia,Asphodelaceae,,N - Natural Source and Progeny,South Africa,24-11-2021,TropicalNursery_Simplified.xlsx
ALIVE,2011-882,K:LCD-2011-882*1,Acacia cardiophylla,Acacia cardiophylla,Acacia,Fabaceae,,N - Natural Source and Progeny,Australia,05-12-2024,TropicalNursery_Simplified.xlsx
ALIVE,2020-1324,K:LCD-2020-1324*1,Copernicia macroglossa,Copernicia macroglossa,Copernicia,Arecaceae,,,,24-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1978-3218,K:LCD-1978-3218*1,Aloe mutabilis,Aloe mutabilis,Aloe,Asphodelaceae,,N - Natural Source and Progeny,South Africa,16-02-2022,TropicalNursery_Simplified.xlsx
ALIVE,2011-1767,K:LCD-2011-1767*1,Melocactus bahiensis,Melocactus bahiensis subsp. amethystinus,Melocactus,Cactaceae,,,,07-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2021-103,K:LCD-2021-103*3,Pogonopus exsertus,Pogonopus exsertus,Pogonopus,Rubiaceae,,,,20-12-2023,TropicalNursery_Simplified.xlsx
ALIVE,2007-1141,K:LCD-2007-1141*1,Matucana aurantiaca subsp. fruticosa,Matucana aurantiaca subsp. fruticosa,Matucana,Cactaceae,,,,10-01-2023,TropicalNursery_Simplified.xlsx
ALIVE,1976-456,K:LCD-1976-456*1,Dracaena volkensii,Sansevieria volkensii,Sansevieria,Asparagaceae,,N - Natural Source and Progeny,Tanzania,29-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,1965-33201,K:LCD-1965-33201*1,Dracaena angolensis,Sansevieria cylindrica,Sansevieria,Asparagaceae,,,,28-11-2022,TropicalNursery_Simplified.xlsx
ALIVE,1979-3417,K:LCD-1979-3417*1,Paphiopedilum insigne,Paphiopedilum insigne,Paphiopedilum,Orchidaceae,,,,16-01-2024,TropicalNursery_Simplified.xlsx
ALIVE,1994-886,K:LCD-1994-886*3,Aloe collenetteae,Aloe collenetteae,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Oman,16-02-2022,TropicalNursery_Simplified.xlsx
ALIVE,2003-2445,K:LCD-2003-2445*1,Aloe elegans,Aloe elegans,Aloe,Asphodelaceae,,,,05-01-2022,TropicalNursery_Simplified.xlsx
ALIVE,2015-1128,K:LCD-2015-1128*1,Oberonia delacourii,Oberonia delacourii,Oberonia,Orchidaceae,,N - Natural Source and Progeny,,07-02-2023,TropicalNursery_Simplified.xlsx
ALIVE,1973-3700,K:LCD-1973-3700*1,Gasteria obliqua,Gasteria bicolor,Gasteria,Asphodelaceae,,N - Natural Source and Progeny,South Africa,11-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,2005-1790,K:LCD-2005-1790*1,Nepenthes mirabilis,Nepenthes mirabilis,Nepenthes,Nepenthaceae,,,,25-07-2023,TropicalNursery_Simplified.xlsx
ALIVE,1974-1094,K:LCD-1974-1094*1,Acianthera ochreata,Acianthera ochreata,Acianthera,Orchidaceae,,N - Natural Source and Progeny,Brazil,17-01-2025,TropicalNursery_Simplified.xlsx
ALIVE,1996-756,K:LCD-1996-756*1,Rhipsalis juengeri,Rhipsalis juengeri,Rhipsalis,Cactaceae,,N - Natural Source and Progeny,Brazil,29-05-2024,TropicalNursery_Simplified.xlsx
ALIVE,1983-317,K:LCD-1983-317*1,Cymbidium madidum,Cymbidium madidum,Cymbidium,Orchidaceae,,,,30-10-2024,TropicalNursery_Simplified.xlsx
ALIVE,1997-6350,K:LCD-1997-6350*1,Lophophora diffusa,Lophophora diffusa,Lophophora,Cactaceae,,,Mexico,17-10-2023,TropicalNursery_Simplified.xlsx
ALIVE,1966-48921,K:LCD-1966-48921*1,Lepismium warmingianum,Lepismium warmingianum,Lepismium,Cactaceae,,N - Natural Source and Progeny,Brazil,14-02-2024,TropicalNursery_Simplified.xlsx
ALIVE,2005-908,K:LCD-2005-908*1,Oncidium laeve,Odontoglossum laeve,Odontoglossum,Orchidaceae,,,,15-07-2024,TropicalNursery_Simplified.xlsx
ALIVE,1979-2699,K:LCD-1979-2699*1,Niphidium rufosquamatum,Niphidium rufosquamatum,Niphidium,Polypodiaceae,,N - Natural Source and Progeny,Paraguay,15-02-2024,TropicalNursery_Simplified.xlsx
