Is Dead,Accession Number,Catalogue Number,Accepted Name,TaxonomicName,Genus,Family,Provenance Code,Legacy Provenance Code,Country ISO,Last Seen On,source_file,Accession Date
ALIVE,1996-4618,K:LCD-1996-4618*1,Rhododendron scopulorum,Rhododendron scopulorum,Rhododendron,Ericaceae,,N - Natural Source and Progeny,Bhutan,17-10-2023,TemperateHouse_Simplified.xlsx,1996
ALIVE,1969-51866,K:LCD-1969-51866*2,Salvia dorisiana,Salvia dorisiana,Salvia,Lamiaceae,,,,22-12-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1973-5446,K:LCD-1973-5446*2,Aloe rabaiensis,Aloe rabaiensis,Aloe,Asphodelaceae,,,,28-11-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1969-17436,K:LCD-1969-17436*1,Iris confusa,Iris confusa,Iris,Iridaceae,,,,21-05-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1956-52409,K:LCD-1956-52409*1,Strelitzia juncea,Strelitzia juncea,Strelitzia,Strelitziaceae,,,,22-08-2023,TemperateHouse_Simplified.xlsx,1956
ALIVE,2004-1052,K:LCD-2004-1052*2,Eucalyptus coccifera,Eucalyptus coccifera,Eucalyptus,Myrtaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,2004
ALIVE,1980-4525,K:LCD-1980-4525*5,Fuchsia microphylla,Fuchsia microphylla,Fuchsia,Onagraceae,,N - Natural Source and Progeny,Mexico,18-07-2024,TemperateHouse_Simplified.xlsx,1980
ALIVE,1991-1633,K:LCD-1991-1633*2,Dais cotinifolia,Dais cotinifolia,Dais,Thymelaeaceae,,,,21-02-2024,TemperateHouse_Simplified.xlsx,1991
ALIVE,1996-4618,K:LCD-1996-4618*4,Rhododendron scopulorum,Rhododendron scopulorum,Rhododendron,Ericaceae,,N - Natural Source and Progeny,Bhutan,24-05-2024,TemperateHouse_Simplified.xlsx,1996
ALIVE,1985-8077,K:LCD-1985-8077*2,Griselinia racemosa,Griselinia racemosa,Griselinia,Griseliniaceae,,N - Natural Source and Progeny,Chile,05-02-2024,TemperateHouse_Simplified.xlsx,1985
ALIVE,1969-3776,K:LCD-1969-3776*8,Fuchsia thymifolia subsp. minimiflora,Fuchsia thymifolia subsp. minimiflora,Fuchsia,Onagraceae,,,,19-07-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1971-1063,K:LCD-1971-1063*1,Porlieria chilensis,Porlieria chilensis,Porlieria,Zygophyllaceae,,N - Natural Source and Progeny,Chile,01-02-2024,TemperateHouse_Simplified.xlsx,1971
ALIVE,1978-4474,K:LCD-1978-4474*1,Luculia pinceana,Luculia pinceana,Luculia,Rubiaceae,,,,20-05-2024,TemperateHouse_Simplified.xlsx,1978
ALIVE,1969-16904,K:LCD-1969-16904*3,Cymbidium tracyanum,Cymbidium tracyanum,Cymbidium,Orchidaceae,,,,21-11-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1978-6210,K:LCD-1978-6210*3,Rhododendron crassum,Rhododendron manipurense,Rhododendron,Ericaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1978
ALIVE,1993-3484,K:LCD-1993-3484*1,Encephalartos lehmannii,Encephalartos lehmannii,Encephalartos,Zamiaceae,,,,14-10-2024,TemperateHouse_Simplified.xlsx,1993
ALIVE,2014-2041,K:LCD-2014-2041*2,,Brugmansia 'Super Pink',Brugmansia,Solanaceae,,,,28-11-2024,TemperateHouse_Simplified.xlsx,2014
ALIVE,1988-2316,K:LCD-1988-2316*1,Cycas cairnsiana,Cycas cairnsiana,Cycas,Cycadaceae,,N - Natural Source and Progeny,Australia,17-10-2023,TemperateHouse_Simplified.xlsx,1988
ALIVE,1992-1893,K:LCD-1992-1893*1,Zantedeschia rehmannii,Zantedeschia rehmannii,Zantedeschia,Araceae,,,,18-08-2023,TemperateHouse_Simplified.xlsx,1992
ALIVE,1949-61703,K:LCD-1949-61703*3,Archontophoenix cunninghamiana,Archontophoenix cunninghamiana,Archontophoenix,Arecaceae,,,,26-02-2024,TemperateHouse_Simplified.xlsx,1949
ALIVE,1973-12903,K:LCD-1973-12903*3,Cuphea ignea,Cuphea ignea,Cuphea,Lythraceae,,,,09-01-2025,TemperateHouse_Simplified.xlsx,1973
ALIVE,1997-6552,K:LCD-1997-6552*5,Sophora fulvida,Sophora fulvida,Sophora,Fabaceae,,N - Natural Source and Progeny,New Zealand,08-11-2023,TemperateHouse_Simplified.xlsx,1997
ALIVE,1958-32201,K:LCD-1958-32201*3,Rhododendron veitchianum,Rhododendron veitchianum,Rhododendron,Ericaceae,,,,18-07-2024,TemperateHouse_Simplified.xlsx,1958
ALIVE,2009-1080,K:LCD-2009-1080*6,Pteris dentata,Pteris adscensionis,Pteris,Pteridaceae,,N - Natural Source and Progeny,,05-11-2024,TemperateHouse_Simplified.xlsx,2009
ALIVE,1984-5261,K:LCD-1984-5261*4,Podocarpus matudae,Podocarpus matudae,Podocarpus,Podocarpaceae,,N - Natural Source and Progeny,Mexico,19-02-2024,TemperateHouse_Simplified.xlsx,1984
ALIVE,1989-3965,K:LCD-1989-3965*1,Neolitsea aciculata,Neolitsea aciculata,Neolitsea,Lauraceae,,N - Natural Source and Progeny,Japan,24-05-2024,TemperateHouse_Simplified.xlsx,1989
ALIVE,2002-10,K:LCD-2002-10*1,Banksia integrifolia subsp. monticola,Banksia integrifolia subsp. monticola,Banksia,Proteaceae,,N - Natural Source and Progeny,Australia,02-01-2025,TemperateHouse_Simplified.xlsx,2002
ALIVE,1959-32201,K:LCD-1959-32201*1,Ilex fargesii subsp. melanotricha,Ilex melanotricha,Ilex,Aquifoliaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1959
ALIVE,1981-2939,K:LCD-1981-2939*1,Dianella tasmanica,Dianella tasmanica,Dianella,Asphodelaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1981
ALIVE,2002-1055,K:LCD-2002-1055*1,Melicytus crassifolius,Melicytus crassifolius,Melicytus,Violaceae,,,,08-11-2023,TemperateHouse_Simplified.xlsx,2002
ALIVE,1963-55102,K:LCD-1963-55102*1,Olearia traversiorum,Olearia traversii,Olearia,Asteraceae,,,,08-11-2023,TemperateHouse_Simplified.xlsx,1963
ALIVE,2001-3198,K:LCD-2001-3198*4,Cinnamomum pseudopedunculatum,Cinnamomum pseudopedunculatum,Cinnamomum,Lauraceae,,,Japan,22-05-2024,TemperateHouse_Simplified.xlsx,2001
ALIVE,1996-4363,K:LCD-1996-4363*5,,Nephrolepis cordifolia 'Edmontonensis',Nephrolepis,Polypodiaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,1996
ALIVE,1995-3910,K:LCD-1995-3910*3,Salvia divinorum,Salvia divinorum,Salvia,Lamiaceae,,,,11-05-2024,TemperateHouse_Simplified.xlsx,1995
ALIVE,2008-1202,K:LCD-2008-1202*7,Salvia repens,Salvia repens,Salvia,Lamiaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,2008
ALIVE,1993-3185,K:LCD-1993-3185*21,Dicksonia antarctica,Dicksonia antarctica,Dicksonia,Cyatheaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1993
ALIVE,2008-1430,K:LCD-2008-1430*3,Watsonia laccata,Watsonia laccata,Watsonia,Iridaceae,,,,03-06-2024,TemperateHouse_Simplified.xlsx,2008
ALIVE,1973-21714,K:LCD-1973-21714*4,Erythrostemon mexicanus,Erythrostemon mexicanus,Erythrostemon,Fabaceae,,,,29-01-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,2001-3308,K:LCD-2001-3308*3,Adromischus filicaulis subsp. marlothii,Adromischus filicaulis subsp. marlothii,Adromischus,Crassulaceae,,N - Natural Source and Progeny,South Africa,14-10-2024,TemperateHouse_Simplified.xlsx,2001
ALIVE,1982-5601,K:LCD-1982-5601*1,Livistona chinensis,Livistona chinensis,Livistona,Arecaceae,,N - Natural Source and Progeny,Bermuda,21-05-2024,TemperateHouse_Simplified.xlsx,1982
ALIVE,1998-3481,K:LCD-1998-3481*5,Pelargonium × fragrans,Pelargonium × fragrans,Pelargonium,Geraniaceae,,,,23-08-2023,TemperateHouse_Simplified.xlsx,1998
ALIVE,1985-8120,K:LCD-1985-8120*1,Clematicissus striata,Cissus striata,Cissus,Vitaceae,,N - Natural Source and Progeny,Chile,19-02-2024,TemperateHouse_Simplified.xlsx,1985
ALIVE,1938-91202,K:LCD-1938-91202*1,Cestrum fasciculatum,Cestrum fasciculatum,Cestrum,Solanaceae,,N - Natural Source and Progeny,,09-01-2025,TemperateHouse_Simplified.xlsx,1938
ALIVE,1997-4296,K:LCD-1997-4296*1,Cuphea subuligera,Cuphea caeciliae,Cuphea,Lythraceae,,,,17-07-2024,TemperateHouse_Simplified.xlsx,1997
ALIVE,1972-367,K:LCD-1972-367*2,Melaleuca pallida,Melaleuca pallida,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1972
ALIVE,2001-3657,K:LCD-2001-3657*1,,Fuchsia 'Firecracker',Fuchsia,Onagraceae,,,,09-01-2025,TemperateHouse_Simplified.xlsx,2001
ALIVE,1983-2018,K:LCD-1983-2018*1,Chaptalia nutans,Chaptalia nutans,Chaptalia,Asteraceae,,N - Natural Source and Progeny,Brazil,09-01-2025,TemperateHouse_Simplified.xlsx,1983
ALIVE,1991-713,K:LCD-1991-713*1,Cornus disciflora,Cornus disciflora,Cornus,Cornaceae,,N - Natural Source and Progeny,,06-02-2024,TemperateHouse_Simplified.xlsx,1991
ALIVE,1966-17109,K:LCD-1966-17109*1,Hedychium spicatum,Hedychium spicatum,Hedychium,Zingiberaceae,,N - Natural Source and Progeny,Nepal,21-05-2024,TemperateHouse_Simplified.xlsx,1966
ALIVE,1973-12215,K:LCD-1973-12215*6,Rhododendron simsii,Rhododendron simsii,Rhododendron,Ericaceae,,,,22-05-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1987-4025,K:LCD-1987-4025*2,Scadoxus puniceus,Scadoxus puniceus,Scadoxus,Amaryllidaceae,,,South Africa,08-08-2024,TemperateHouse_Simplified.xlsx,1987
ALIVE,1971-2779,K:LCD-1971-2779*2,Howea forsteriana,Howea forsteriana,Howea,Arecaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1971
ALIVE,1961-19402,K:LCD-1961-19402*6,Woodwardia unigemmata,Woodwardia unigemmata,Woodwardia,Aspleniaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1961
ALIVE,2011-1423,K:LCD-2011-1423*1,Magnolia virginiana,Magnolia virginiana,Magnolia,Magnoliaceae,,N - Natural Source and Progeny,United States,29-01-2024,TemperateHouse_Simplified.xlsx,2011
ALIVE,2009-1739,K:LCD-2009-1739*2,Afrocarpus falcatus,Afrocarpus falcatus,Afrocarpus,Podocarpaceae,,,Japan,14-05-2024,TemperateHouse_Simplified.xlsx,2009
ALIVE,1983-203,K:LCD-1983-203*2,Commidendrum rugosum,Commidendrum rugosum,Commidendrum,Asteraceae,,N - Natural Source and Progeny,"Saint Helena, Ascension, and Tristan da Cunha",17-09-2024,TemperateHouse_Simplified.xlsx,1983
ALIVE,1993-2956,K:LCD-1993-2956*2,Indigofera jucunda,Indigofera jucunda,Indigofera,Fabaceae,,N - Natural Source and Progeny,South Africa,22-10-2024,TemperateHouse_Simplified.xlsx,1993
ALIVE,1969-17839,K:LCD-1969-17839*1,Encephalartos altensteinii,Encephalartos altensteinii,Encephalartos,Zamiaceae,,,,15-02-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1999-1609,K:LCD-1999-1609*1,Encephalartos lehmannii,Encephalartos lehmannii,Encephalartos,Zamiaceae,,,,14-02-2024,TemperateHouse_Simplified.xlsx,1999
ALIVE,1949-61703,K:LCD-1949-61703*1,Archontophoenix cunninghamiana,Archontophoenix cunninghamiana,Archontophoenix,Arecaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,1949
ALIVE,1971-2232,K:LCD-1971-2232*5,,Rhododendron lindleyi 'Dame Edith Sitwell',Rhododendron,Ericaceae,,,,21-05-2024,TemperateHouse_Simplified.xlsx,1971
ALIVE,2013-1237,K:LCD-2013-1237*1,Prunus ilicifolia var. occidentalis,Prunus ilicifolia subsp. lyonii,Prunus,Rosaceae,,N - Natural Source and Progeny,United States,25-07-2022,TemperateHouse_Simplified.xlsx,2013
ALIVE,1988-1898,K:LCD-1988-1898*3,Sideroxylon spinosum,Argania spinosa,Argania,Sapotaceae,,N - Natural Source and Progeny,Morocco,10-12-2024,TemperateHouse_Simplified.xlsx,1988
ALIVE,1989-3464,K:LCD-1989-3464*1,Fuchsia paniculata,Fuchsia paniculata,Fuchsia,Onagraceae,,,,28-07-2022,TemperateHouse_Simplified.xlsx,1989
ALIVE,1973-12963,K:LCD-1973-12963*2,Bersama lucens,Bersama lucens,Bersama,Francoaceae,,,,21-02-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,2008-1406,K:LCD-2008-1406*1,Leonotis ocymifolia var. ocymifolia,Leonotis ocymifolia var. ocymifolia,Leonotis,Lamiaceae,,,,07-10-2024,TemperateHouse_Simplified.xlsx,2008
ALIVE,1958-32201,K:LCD-1958-32201*2,Rhododendron veitchianum,Rhododendron veitchianum,Rhododendron,Ericaceae,,,,20-05-2024,TemperateHouse_Simplified.xlsx,1958
ALIVE,1973-12600,K:LCD-1973-12600*2,Rhapis humilis,Rhapis humilis,Rhapis,Arecaceae,,,,20-01-2025,TemperateHouse_Simplified.xlsx,1973
ALIVE,1991-1597,K:LCD-1991-1597*2,Diospyros tetrasperma,Diospyros tetrasperma,Diospyros,Ebenaceae,,N - Natural Source and Progeny,Mexico,20-02-2025,TemperateHouse_Simplified.xlsx,1991
ALIVE,1980-2299,K:LCD-1980-2299*1,Greyia radlkoferi,Greyia radlkoferi,Greyia,Francoaceae,,,,22-05-2024,TemperateHouse_Simplified.xlsx,1980
ALIVE,1987-8068,K:LCD-1987-8068*2,Diploglottis diphyllostegia,Diploglottis diphyllostegia,Diploglottis,Sapindaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1987
ALIVE,1976-3830,K:LCD-1976-3830*3,Rhododendron maddenii,Rhododendron maddenii,Rhododendron,Ericaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1976
ALIVE,2005-2723,K:LCD-2005-2723*2,,Phragmipedium Calurum gx,Phragmipedium,Orchidaceae,,,,28-11-2024,TemperateHouse_Simplified.xlsx,2005
ALIVE,1973-12557,K:LCD-1973-12557*4,Fuchsia denticulata,Fuchsia denticulata,Fuchsia,Onagraceae,,,,25-07-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1880-40901,K:LCD-1880-40901*1,Ceratozamia mexicana,Ceratozamia mexicana,Ceratozamia,Zamiaceae,,,,20-12-2022,TemperateHouse_Simplified.xlsx,1880
ALIVE,1995-245,K:LCD-1995-245*3,Russelia equisetiformis,Russelia equisetiformis,Russelia,Plantaginaceae,,N - Natural Source and Progeny,Venezuela,01-08-2024,TemperateHouse_Simplified.xlsx,1995
ALIVE,2007-827,K:LCD-2007-827*2,Strelitzia reginae subsp. mzimvubuensis,Strelitzia reginae subsp. mzimvubuensis,Strelitzia,Strelitziaceae,,N - Natural Source and Progeny,,14-10-2024,TemperateHouse_Simplified.xlsx,2007
ALIVE,1983-4392,K:LCD-1983-4392*1,Vasconcellea × pentagona,Carica × pentagona,Carica,Caricaceae,,N - Natural Source and Progeny,Ecuador,08-02-2024,TemperateHouse_Simplified.xlsx,1983
ALIVE,1977-3991,K:LCD-1977-3991*1,Rubus ellipticus,Rubus ellipticus,Rubus,Rosaceae,,N - Natural Source and Progeny,India,17-10-2023,TemperateHouse_Simplified.xlsx,1977
ALIVE,1973-12557,K:LCD-1973-12557*9,Fuchsia denticulata,Fuchsia denticulata,Fuchsia,Onagraceae,,,,19-07-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,2009-3684,K:LCD-2009-3684*1,Citrus × microcarpa,Citrus × microcarpa,Citrus,Rutaceae,,,,18-04-2024,TemperateHouse_Simplified.xlsx,2009
ALIVE,1960-4001,K:LCD-1960-4001*1,Maesa argentea,Maesa argentea,Maesa,Primulaceae,,,,17-10-2023,TemperateHouse_Simplified.xlsx,1960
ALIVE,1972-3169,K:LCD-1972-3169*2,Simmondsia chinensis,Simmondsia chinensis,Simmondsia,Simmondsiaceae,,N - Natural Source and Progeny,United States,29-07-2022,TemperateHouse_Simplified.xlsx,1972
ALIVE,1992-1857,K:LCD-1992-1857*1,Zantedeschia aethiopica,Zantedeschia aethiopica,Zantedeschia,Araceae,,,,09-01-2025,TemperateHouse_Simplified.xlsx,1992
ALIVE,1979-65,K:LCD-1979-65*5,Rhododendron taronense,Rhododendron taronense,Rhododendron,Ericaceae,,,,20-05-2024,TemperateHouse_Simplified.xlsx,1979
ALIVE,1979-457,K:LCD-1979-457*2,Lobelia angulata,Lobelia angulata,Lobelia,Campanulaceae,,N - Natural Source and Progeny,Nepal,24-05-2024,TemperateHouse_Simplified.xlsx,1979
ALIVE,1963-6802,K:LCD-1963-6802*2,Setaria palmifolia,Setaria palmifolia,Setaria,Poaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1963
ALIVE,1997-6517,K:LCD-1997-6517*1,Melaleuca hypericifolia,Melaleuca hypericifolia,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,18-07-2024,TemperateHouse_Simplified.xlsx,1997
ALIVE,2000-1493,K:LCD-2000-1493*1,Correa alba,Correa alba,Correa,Rutaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,2000
ALIVE,1985-5458,K:LCD-1985-5458*2,Ardisia solanacea,Ardisia solanacea,Ardisia,Primulaceae,,N - Natural Source and Progeny,India,20-05-2024,TemperateHouse_Simplified.xlsx,1985
ALIVE,1962-43701,K:LCD-1962-43701*1,Berberis napaulensis var. napaulensis,Mahonia acanthifolia,Mahonia,Berberidaceae,,,,17-10-2023,TemperateHouse_Simplified.xlsx,1962
ALIVE,1973-12215,K:LCD-1973-12215*2,Rhododendron simsii,Rhododendron simsii,Rhododendron,Ericaceae,,,,22-05-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1959-14903,K:LCD-1959-14903*1,Fuchsia microphylla subsp. aprica,Fuchsia microphylla subsp. aprica,Fuchsia,Onagraceae,,N - Natural Source and Progeny,Guatemala,01-08-2024,TemperateHouse_Simplified.xlsx,1959
ALIVE,1991-1632,K:LCD-1991-1632*1,Tecomaria capensis,Tecomaria capensis,Tecomaria,Bignoniaceae,,,,21-08-2023,TemperateHouse_Simplified.xlsx,1991
ALIVE,1948-52201,K:LCD-1948-52201*2,Schotia latifolia,Schotia latifolia,Schotia,Fabaceae,,,,21-06-2022,TemperateHouse_Simplified.xlsx,1948
ALIVE,1986-2802,K:LCD-1986-2802*1,Gymnanthemum amygdalinum,Vernonia amygdalina,Vernonia,Asteraceae,,,,23-06-2022,TemperateHouse_Simplified.xlsx,1986
ALIVE,2005-2481,K:LCD-2005-2481*1,Impatiens balansae,Impatiens balansae,Impatiens,Balsaminaceae,,,,21-11-2024,TemperateHouse_Simplified.xlsx,2005
ALIVE,1980-4525,K:LCD-1980-4525*2,Fuchsia microphylla,Fuchsia microphylla,Fuchsia,Onagraceae,,N - Natural Source and Progeny,Mexico,21-10-2024,TemperateHouse_Simplified.xlsx,1980
ALIVE,1957-72101,K:LCD-1957-72101*1,Ilex cyrtura,Ilex cyrtura,Ilex,Aquifoliaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1957
ALIVE,1996-4618,K:LCD-1996-4618*5,Rhododendron scopulorum,Rhododendron scopulorum,Rhododendron,Ericaceae,,N - Natural Source and Progeny,Bhutan,17-10-2023,TemperateHouse_Simplified.xlsx,1996
ALIVE,1991-1627,K:LCD-1991-1627*1,Vachellia xanthophloea,Acacia xanthophloea,Acacia,Fabaceae,,,,17-10-2024,TemperateHouse_Simplified.xlsx,1991
ALIVE,1986-6008,K:LCD-1986-6008*4,Spathodea campanulata,Spathodea campanulata,Spathodea,Bignoniaceae,,,,23-06-2022,TemperateHouse_Simplified.xlsx,1986
ALIVE,1991-1353,K:LCD-1991-1353*1,Holmskioldia sanguinea,Holmskioldia sanguinea,Holmskioldia,Lamiaceae,,,,10-10-2024,TemperateHouse_Simplified.xlsx,1991
ALIVE,1969-51235,K:LCD-1969-51235*1,Citharexylum ligustrifolium,Citharexylum ligustrifolium,Citharexylum,Verbenaceae,,,,25-07-2022,TemperateHouse_Simplified.xlsx,1969
ALIVE,1989-895,K:LCD-1989-895*1,Lapageria rosea,Lapageria rosea,Lapageria,Philesiaceae,,N - Natural Source and Progeny,Chile,09-01-2025,TemperateHouse_Simplified.xlsx,1989
ALIVE,1985-1973,K:LCD-1985-1973*3,Rhododendron formosum,Rhododendron formosum,Rhododendron,Ericaceae,,,,20-05-2024,TemperateHouse_Simplified.xlsx,1985
ALIVE,1980-4525,K:LCD-1980-4525*7,Fuchsia microphylla,Fuchsia microphylla,Fuchsia,Onagraceae,,N - Natural Source and Progeny,Mexico,11-09-2024,TemperateHouse_Simplified.xlsx,1980
ALIVE,1971-2232,K:LCD-1971-2232*3,,Rhododendron lindleyi 'Dame Edith Sitwell',Rhododendron,Ericaceae,,,,08-11-2023,TemperateHouse_Simplified.xlsx,1971
ALIVE,1983-1606,K:LCD-1983-1606*1,Cryptocarya alba,Cryptocarya alba,Cryptocarya,Lauraceae,,N - Natural Source and Progeny,Chile,25-01-2024,TemperateHouse_Simplified.xlsx,1983
ALIVE,1983-1528,K:LCD-1983-1528*3,Diplazium maximum,Diplazium pseudododerleinii,Diplazium,Aspleniaceae,,N - Natural Source and Progeny,Taiwan,20-05-2024,TemperateHouse_Simplified.xlsx,1983
ALIVE,1979-6229,K:LCD-1979-6229*1,Maytenus ilicifolia,Maytenus ilicifolia,Maytenus,Celastraceae,,N - Natural Source and Progeny,Argentina,09-01-2025,TemperateHouse_Simplified.xlsx,1979
ALIVE,1970-4915,K:LCD-1970-4915*3,Salvia gesneriiflora,Salvia gesneriiflora,Salvia,Lamiaceae,,,,05-03-2024,TemperateHouse_Simplified.xlsx,1970
ALIVE,1969-17400,K:LCD-1969-17400*2,,Brunfelsia pauciflora 'Macrantha',Brunfelsia,Solanaceae,,,,19-02-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1996-4363,K:LCD-1996-4363*1,,Nephrolepis cordifolia 'Edmontonensis',Nephrolepis,Polypodiaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,1996
ALIVE,1972-6003,K:LCD-1972-6003*1,Polygonatum oppositifolium,Polygonatum oppositifolium,Polygonatum,Asparagaceae,,N - Natural Source and Progeny,India,02-01-2025,TemperateHouse_Simplified.xlsx,1972
ALIVE,1981-99,K:LCD-1981-99*1,Dioon edule,Dioon edule,Dioon,Zamiaceae,,N - Natural Source and Progeny,Mexico,01-02-2024,TemperateHouse_Simplified.xlsx,1981
ALIVE,1959-14902,K:LCD-1959-14902*3,Fuchsia fulgens,Fuchsia fulgens,Fuchsia,Onagraceae,,N - Natural Source and Progeny,Mexico,09-01-2025,TemperateHouse_Simplified.xlsx,1959
ALIVE,1996-4735,K:LCD-1996-4735*3,Aloe ballyi,Aloe ballyi,Aloe,Asphodelaceae,,N - Natural Source and Progeny,Kenya,13-02-2024,TemperateHouse_Simplified.xlsx,1996
ALIVE,1969-17233,K:LCD-1969-17233*2,Clivia nobilis,Clivia nobilis,Clivia,Amaryllidaceae,,,,02-10-2024,TemperateHouse_Simplified.xlsx,1969
ALIVE,1949-39004,K:LCD-1949-39004*1,Prostanthera ovalifolia,Prostanthera ovalifolia,Prostanthera,Lamiaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,1949
ALIVE,1982-5284,K:LCD-1982-5284*2,Dendrobium kingianum,Dendrobium kingianum,Dendrobium,Orchidaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1982
ALIVE,2006-1138,K:LCD-2006-1138*2,Elegia tectorum,Elegia tectorum,Elegia,Restionaceae,,,,14-02-2024,TemperateHouse_Simplified.xlsx,2006
ALIVE,1985-4556,K:LCD-1985-4556*1,Heptapleurum bodinieri,Schefflera bodinieri,Schefflera,Araliaceae,,N - Natural Source and Progeny,China,24-05-2024,TemperateHouse_Simplified.xlsx,1985
ALIVE,1989-1322,K:LCD-1989-1322*3,Coleus xerophilus,Plectranthus xerophilus,Plectranthus,Lamiaceae,,N - Natural Source and Progeny,South Africa,14-10-2024,TemperateHouse_Simplified.xlsx,1989
ALIVE,1986-304,K:LCD-1986-304*5,Melaleuca polandii,Melaleuca polandii,Melaleuca,Myrtaceae,,N - Natural Source and Progeny,Australia,21-05-2024,TemperateHouse_Simplified.xlsx,1986
ALIVE,1976-3830,K:LCD-1976-3830*4,Rhododendron maddenii,Rhododendron maddenii,Rhododendron,Ericaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1976
ALIVE,1994-3474,K:LCD-1994-3474*1,Achyranthes arborescens,Achyranthes arborescens,Achyranthes,Amaranthaceae,,N - Natural Source and Progeny,Norfolk Island,22-05-2024,TemperateHouse_Simplified.xlsx,1994
ALIVE,1987-2573,K:LCD-1987-2573*1,,Rhapis excelsa 'Chiyodazuru',Rhapis,Arecaceae,,,,24-05-2024,TemperateHouse_Simplified.xlsx,1987
ALIVE,2013-1345,K:LCD-2013-1345*1,Grevillea hilliana,Grevillea hilliana,Grevillea,Proteaceae,,,,28-12-2024,TemperateHouse_Simplified.xlsx,2013
ALIVE,1971-2232,K:LCD-1971-2232*2,,Rhododendron lindleyi 'Dame Edith Sitwell',Rhododendron,Ericaceae,,,,21-05-2024,TemperateHouse_Simplified.xlsx,1971
ALIVE,1971-2766,K:LCD-1971-2766*3,Lagunaria patersonia,Lagunaria patersonia,Lagunaria,Malvaceae,,N - Natural Source and Progeny,Australia,28-12-2024,TemperateHouse_Simplified.xlsx,1971
ALIVE,1973-12557,K:LCD-1973-12557*2,Fuchsia denticulata,Fuchsia denticulata,Fuchsia,Onagraceae,,,,19-07-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1979-6232,K:LCD-1979-6232*2,Duranta erecta,Duranta erecta,Duranta,Verbenaceae,,N - Natural Source and Progeny,Argentina,08-02-2024,TemperateHouse_Simplified.xlsx,1979
ALIVE,2011-1423,K:LCD-2011-1423*2,Magnolia virginiana,Magnolia virginiana,Magnolia,Magnoliaceae,,N - Natural Source and Progeny,United States,07-02-2024,TemperateHouse_Simplified.xlsx,2011
ALIVE,1973-12021,K:LCD-1973-12021*1,Yucca gigantea,Yucca guatemalensis,Yucca,Asparagaceae,,,,28-11-2024,TemperateHouse_Simplified.xlsx,1973
ALIVE,1989-3466,K:LCD-1989-3466*6,Fuchsia arborescens,Fuchsia arborescens,Fuchsia,Onagraceae,,,,18-07-2024,TemperateHouse_Simplified.xlsx,1989
ALIVE,1988-5280,K:LCD-1988-5280*1,Lepidozamia peroffskyana,Lepidozamia peroffskyana,Lepidozamia,Zamiaceae,,N - Natural Source and Progeny,Australia,17-10-2023,TemperateHouse_Simplified.xlsx,1988
ALIVE,1964-28201,K:LCD-1964-28201*1,Lomandra longifolia,Lomandra longifolia,Lomandra,Asparagaceae,,,,18-07-2024,TemperateHouse_Simplified.xlsx,1964
ALIVE,1975-2245,K:LCD-1975-2245*2,Visnea mocanera,Visnea mocanera,Visnea,Pentaphylacaceae,,N - Natural Source and Progeny,Spain,04-07-2022,TemperateHouse_Simplified.xlsx,1975
